danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.381,0.37,1,-15.948,1,0.0391,0.804,0.247,0.14,0.814,81.06,audio_features,33EcmYsTQVIGRGnGPOfTwu,spotify:track:33EcmYsTQVIGRGnGPOfTwu,https://api.spotify.com/v1/tracks/33EcmYsTQVIGRGnGPOfTwu,https://api.spotify.com/v1/audio-analysis/33EcmYsTQVIGRGnGPOfTwu,184440,4
0.543,0.493,7,-7.324,1,0.0292,0.00405,0.0,0.478,0.111,140.033,audio_features,0gFFliMwE4gGpPhYmyC8ci,spotify:track:0gFFliMwE4gGpPhYmyC8ci,https://api.spotify.com/v1/tracks/0gFFliMwE4gGpPhYmyC8ci,https://api.spotify.com/v1/audio-analysis/0gFFliMwE4gGpPhYmyC8ci,185234,4
0.725,0.543,6,-9.089,1,0.0387,0.28,0.475,0.113,0.415,140.051,audio_features,61jCFoNIuzQnc9UovuzNVW,spotify:track:61jCFoNIuzQnc9UovuzNVW,https://api.spotify.com/v1/tracks/61jCFoNIuzQnc9UovuzNVW,https://api.spotify.com/v1/audio-analysis/61jCFoNIuzQnc9UovuzNVW,151578,4
0.734,0.493,0,-7.528,1,0.308,0.0467,0.0,0.0477,0.562,86.043,audio_features,3lb5fWSG2p7x8ik8HN9oFR,spotify:track:3lb5fWSG2p7x8ik8HN9oFR,https://api.spotify.com/v1/tracks/3lb5fWSG2p7x8ik8HN9oFR,https://api.spotify.com/v1/audio-analysis/3lb5fWSG2p7x8ik8HN9oFR,233750,4
0.741,0.315,0,-11.955,1,0.0612,0.412,0.929,0.0834,0.0364,139.013,audio_features,3ganVl5Q6wAtGrLeraFK6j,spotify:track:3ganVl5Q6wAtGrLeraFK6j,https://api.spotify.com/v1/tracks/3ganVl5Q6wAtGrLeraFK6j,https://api.spotify.com/v1/audio-analysis/3ganVl5Q6wAtGrLeraFK6j,228354,4
0.431,0.215,1,-11.471,1,0.0523,0.777,0.0,0.179,0.401,77.108,audio_features,5LptlBSMWkU65JuGu2U6j9,spotify:track:5LptlBSMWkU65JuGu2U6j9,https://api.spotify.com/v1/tracks/5LptlBSMWkU65JuGu2U6j9,https://api.spotify.com/v1/audio-analysis/5LptlBSMWkU65JuGu2U6j9,181447,4
0.472,0.518,8,-7.379,1,0.051,0.383,0.127,0.289,0.154,147.805,audio_features,26hOm7dTtBi0TdpDGl141t,spotify:track:26hOm7dTtBi0TdpDGl141t,https://api.spotify.com/v1/tracks/26hOm7dTtBi0TdpDGl141t,https://api.spotify.com/v1/audio-analysis/26hOm7dTtBi0TdpDGl141t,211667,4
0.687,0.886,1,-4.165,1,0.0724,0.00542,0.774,0.355,0.189,98.918,audio_features,4PzkQrj15yEKsbZfwqF0oI,spotify:track:4PzkQrj15yEKsbZfwqF0oI,https://api.spotify.com/v1/tracks/4PzkQrj15yEKsbZfwqF0oI,https://api.spotify.com/v1/audio-analysis/4PzkQrj15yEKsbZfwqF0oI,150277,4
0.673,0.538,4,-7.957,1,0.0854,0.0957,4.41e-05,0.14,0.454,85.936,audio_features,6Gd123r71KDdpH8JRdYvrh,spotify:track:6Gd123r71KDdpH8JRdYvrh,https://api.spotify.com/v1/tracks/6Gd123r71KDdpH8JRdYvrh,https://api.spotify.com/v1/audio-analysis/6Gd123r71KDdpH8JRdYvrh,207627,4
0.608,0.614,2,-3.727,1,0.0285,0.227,3.82e-06,0.157,0.402,127.885,audio_features,1tAutlhI9FwnKn7fVgmd5P,spotify:track:1tAutlhI9FwnKn7fVgmd5P,https://api.spotify.com/v1/tracks/1tAutlhI9FwnKn7fVgmd5P,https://api.spotify.com/v1/audio-analysis/1tAutlhI9FwnKn7fVgmd5P,208133,4
0.782,0.951,1,-8.161,0,0.0552,0.0817,0.00409,0.105,0.553,125.904,audio_features,2j9Cp1haqQMOtpxwaoUn2e,spotify:track:2j9Cp1haqQMOtpxwaoUn2e,https://api.spotify.com/v1/tracks/2j9Cp1haqQMOtpxwaoUn2e,https://api.spotify.com/v1/audio-analysis/2j9Cp1haqQMOtpxwaoUn2e,169653,4
0.834,0.307,7,-9.415,1,0.052,0.0633,0.785,0.101,0.121,112.938,audio_features,0s1CVRDOlyxPtxNqICA8zJ,spotify:track:0s1CVRDOlyxPtxNqICA8zJ,https://api.spotify.com/v1/tracks/0s1CVRDOlyxPtxNqICA8zJ,https://api.spotify.com/v1/audio-analysis/0s1CVRDOlyxPtxNqICA8zJ,193010,4
0.568,0.511,2,-10.682,1,0.0415,0.00029,0.787,0.0884,0.349,90.507,audio_features,081qndQX6yJR8BW2JjlpsQ,spotify:track:081qndQX6yJR8BW2JjlpsQ,https://api.spotify.com/v1/tracks/081qndQX6yJR8BW2JjlpsQ,https://api.spotify.com/v1/audio-analysis/081qndQX6yJR8BW2JjlpsQ,185073,4
0.773,0.802,9,-7.223,1,0.0985,0.103,0.00167,0.0752,0.729,127.966,audio_features,1jDk5KyWsy2SpGVmTtRmEZ,spotify:track:1jDk5KyWsy2SpGVmTtRmEZ,https://api.spotify.com/v1/tracks/1jDk5KyWsy2SpGVmTtRmEZ,https://api.spotify.com/v1/audio-analysis/1jDk5KyWsy2SpGVmTtRmEZ,144367,4
0.697,0.605,6,-11.073,1,0.0298,0.0345,0.706,0.178,0.654,112.986,audio_features,2UKwHwU4jWEqtuXpBKmApW,spotify:track:2UKwHwU4jWEqtuXpBKmApW,https://api.spotify.com/v1/tracks/2UKwHwU4jWEqtuXpBKmApW,https://api.spotify.com/v1/audio-analysis/2UKwHwU4jWEqtuXpBKmApW,254929,4
0.33,0.657,1,-10.969,0,0.042,0.46,0.0201,0.366,0.722,128.135,audio_features,7fBSkKCAnoUYKvgI8oIK7r,spotify:track:7fBSkKCAnoUYKvgI8oIK7r,https://api.spotify.com/v1/tracks/7fBSkKCAnoUYKvgI8oIK7r,https://api.spotify.com/v1/audio-analysis/7fBSkKCAnoUYKvgI8oIK7r,72986,4
0.934,0.505,11,-7.648,1,0.168,0.0229,0.0,0.0867,0.691,139.93,audio_features,44KKhCyI0BGS6LvVyDqJtH,spotify:track:44KKhCyI0BGS6LvVyDqJtH,https://api.spotify.com/v1/tracks/44KKhCyI0BGS6LvVyDqJtH,https://api.spotify.com/v1/audio-analysis/44KKhCyI0BGS6LvVyDqJtH,181714,4
0.654,0.623,6,-5.273,0,0.082,0.253,0.0,0.144,0.401,123.996,audio_features,3lSDIJ2abCrOdDJ6pshUap,spotify:track:3lSDIJ2abCrOdDJ6pshUap,https://api.spotify.com/v1/tracks/3lSDIJ2abCrOdDJ6pshUap,https://api.spotify.com/v1/audio-analysis/3lSDIJ2abCrOdDJ6pshUap,234213,4
0.497,0.55,8,-6.13,1,0.0257,0.847,0.049,0.119,0.542,79.955,audio_features,66dQdXAbtuPdSasezCQVZE,spotify:track:66dQdXAbtuPdSasezCQVZE,https://api.spotify.com/v1/tracks/66dQdXAbtuPdSasezCQVZE,https://api.spotify.com/v1/audio-analysis/66dQdXAbtuPdSasezCQVZE,204939,4
0.69,0.799,5,-5.335,1,0.199,0.00425,0.0,0.0865,0.367,76.03,audio_features,2j8Skzi0rjZn7XGd7m6Qrv,spotify:track:2j8Skzi0rjZn7XGd7m6Qrv,https://api.spotify.com/v1/tracks/2j8Skzi0rjZn7XGd7m6Qrv,https://api.spotify.com/v1/audio-analysis/2j8Skzi0rjZn7XGd7m6Qrv,164397,4
0.446,0.675,6,-8.183,1,0.509,0.539,0.0,0.204,0.493,168.709,audio_features,6hExk8shN7vNc1PJKJ4NBs,spotify:track:6hExk8shN7vNc1PJKJ4NBs,https://api.spotify.com/v1/tracks/6hExk8shN7vNc1PJKJ4NBs,https://api.spotify.com/v1/audio-analysis/6hExk8shN7vNc1PJKJ4NBs,171827,4
0.331,0.419,10,-9.351,0,0.0403,0.435,0.74,0.108,0.138,120.981,audio_features,75sIBYeVmCTdKEsAZdGKqM,spotify:track:75sIBYeVmCTdKEsAZdGKqM,https://api.spotify.com/v1/tracks/75sIBYeVmCTdKEsAZdGKqM,https://api.spotify.com/v1/audio-analysis/75sIBYeVmCTdKEsAZdGKqM,183256,4
0.823,0.722,8,-7.629,1,0.125,0.66,0.000293,0.227,0.671,107.485,audio_features,1rfAkjO7ENcBIpA1jAeKoU,spotify:track:1rfAkjO7ENcBIpA1jAeKoU,https://api.spotify.com/v1/tracks/1rfAkjO7ENcBIpA1jAeKoU,https://api.spotify.com/v1/audio-analysis/1rfAkjO7ENcBIpA1jAeKoU,93768,4
0.786,0.718,1,-3.451,0,0.301,0.407,0.0,0.665,0.465,92.04,audio_features,0mvWpmMlAcxHkjLu9yXdoS,spotify:track:0mvWpmMlAcxHkjLu9yXdoS,https://api.spotify.com/v1/tracks/0mvWpmMlAcxHkjLu9yXdoS,https://api.spotify.com/v1/audio-analysis/0mvWpmMlAcxHkjLu9yXdoS,262748,4
0.8,0.724,1,-6.567,1,0.0531,0.0038,0.0503,0.113,0.745,119.994,audio_features,45gbor15xy5IXj2P5oXQNf,spotify:track:45gbor15xy5IXj2P5oXQNf,https://api.spotify.com/v1/tracks/45gbor15xy5IXj2P5oXQNf,https://api.spotify.com/v1/audio-analysis/45gbor15xy5IXj2P5oXQNf,298093,4
0.758,0.584,1,-8.979,1,0.175,0.00465,6.18e-05,0.0884,0.193,77.536,audio_features,3ZvGx4K6QouppiOBCeqC6K,spotify:track:3ZvGx4K6QouppiOBCeqC6K,https://api.spotify.com/v1/tracks/3ZvGx4K6QouppiOBCeqC6K,https://api.spotify.com/v1/audio-analysis/3ZvGx4K6QouppiOBCeqC6K,99097,4
0.714,0.201,0,-10.914,1,0.0344,0.901,0.00117,0.0709,0.25,115.968,audio_features,0XrPZPotxZNDkuvauuVO8R,spotify:track:0XrPZPotxZNDkuvauuVO8R,https://api.spotify.com/v1/tracks/0XrPZPotxZNDkuvauuVO8R,https://api.spotify.com/v1/audio-analysis/0XrPZPotxZNDkuvauuVO8R,335133,4
0.613,0.878,0,-4.995,0,0.0417,0.0119,0.0,0.0763,0.549,139.981,audio_features,6KOQLj5dcYuFSN6srNs96u,spotify:track:6KOQLj5dcYuFSN6srNs96u,https://api.spotify.com/v1/tracks/6KOQLj5dcYuFSN6srNs96u,https://api.spotify.com/v1/audio-analysis/6KOQLj5dcYuFSN6srNs96u,184473,4
0.275,0.276,9,-11.395,1,0.0321,0.602,0.00167,0.121,0.195,68.764,audio_features,1DnSNqCQM3LUxqFuXt184Q,spotify:track:1DnSNqCQM3LUxqFuXt184Q,https://api.spotify.com/v1/tracks/1DnSNqCQM3LUxqFuXt184Q,https://api.spotify.com/v1/audio-analysis/1DnSNqCQM3LUxqFuXt184Q,230307,3
0.801,0.339,11,-10.947,0,0.152,0.0505,0.0,0.0453,0.333,94.008,audio_features,0P8yW7FMLiixrkEqJVSUGW,spotify:track:0P8yW7FMLiixrkEqJVSUGW,https://api.spotify.com/v1/tracks/0P8yW7FMLiixrkEqJVSUGW,https://api.spotify.com/v1/audio-analysis/0P8yW7FMLiixrkEqJVSUGW,229851,4
0.45,0.488,0,-7.14,0,0.116,0.243,0.0,0.42,0.41,200.754,audio_features,1l2hobZGi5ZaSpgz2LxNHD,spotify:track:1l2hobZGi5ZaSpgz2LxNHD,https://api.spotify.com/v1/tracks/1l2hobZGi5ZaSpgz2LxNHD,https://api.spotify.com/v1/audio-analysis/1l2hobZGi5ZaSpgz2LxNHD,296640,4
0.675,0.629,5,-3.132,0,0.0553,0.404,0.0,0.0916,0.576,123.994,audio_features,21zr9IucVstq6J3gf9VaqX,spotify:track:21zr9IucVstq6J3gf9VaqX,https://api.spotify.com/v1/tracks/21zr9IucVstq6J3gf9VaqX,https://api.spotify.com/v1/audio-analysis/21zr9IucVstq6J3gf9VaqX,227960,5
0.326,0.926,11,-6.033,0,0.104,0.00105,0.0,0.15,0.462,168.49,audio_features,1J307YEKcn9pH7QT5fXTLt,spotify:track:1J307YEKcn9pH7QT5fXTLt,https://api.spotify.com/v1/tracks/1J307YEKcn9pH7QT5fXTLt,https://api.spotify.com/v1/audio-analysis/1J307YEKcn9pH7QT5fXTLt,208507,4
0.373,0.186,4,-6.421,0,0.0352,0.00462,0.403,0.154,0.211,109.201,audio_features,6rZk29Yz8ObEwtJOIaACt5,spotify:track:6rZk29Yz8ObEwtJOIaACt5,https://api.spotify.com/v1/tracks/6rZk29Yz8ObEwtJOIaACt5,https://api.spotify.com/v1/audio-analysis/6rZk29Yz8ObEwtJOIaACt5,193457,4
0.562,0.463,6,-7.478,1,0.0787,0.442,0.000145,0.157,0.416,125.15,audio_features,2mzM4Y0Rnx2BDZqRnhQ5Q6,spotify:track:2mzM4Y0Rnx2BDZqRnhQ5Q6,https://api.spotify.com/v1/tracks/2mzM4Y0Rnx2BDZqRnhQ5Q6,https://api.spotify.com/v1/audio-analysis/2mzM4Y0Rnx2BDZqRnhQ5Q6,247579,5
0.631,0.634,2,-5.202,1,0.0326,0.568,0.0,0.124,0.569,90.947,audio_features,66W2y69eWDL8VnYkOWV5o3,spotify:track:66W2y69eWDL8VnYkOWV5o3,https://api.spotify.com/v1/tracks/66W2y69eWDL8VnYkOWV5o3,https://api.spotify.com/v1/audio-analysis/66W2y69eWDL8VnYkOWV5o3,229333,4
0.813,0.488,11,-7.737,0,0.257,0.187,0.000132,0.231,0.688,139.983,audio_features,4F8V44j8cbjHnXjfW2HruU,spotify:track:4F8V44j8cbjHnXjfW2HruU,https://api.spotify.com/v1/tracks/4F8V44j8cbjHnXjfW2HruU,https://api.spotify.com/v1/audio-analysis/4F8V44j8cbjHnXjfW2HruU,244133,4
0.813,0.57,3,-8.409,0,0.265,0.0909,0.0,0.0982,0.676,109.07,audio_features,5PrUgp50eMSlL8oCF1tkQX,spotify:track:5PrUgp50eMSlL8oCF1tkQX,https://api.spotify.com/v1/tracks/5PrUgp50eMSlL8oCF1tkQX,https://api.spotify.com/v1/audio-analysis/5PrUgp50eMSlL8oCF1tkQX,169330,4
0.584,0.967,4,-3.406,1,0.0692,0.0051,0.0,0.658,0.685,118.05,audio_features,4WqmLzZbrJpD9saWURAFQW,spotify:track:4WqmLzZbrJpD9saWURAFQW,https://api.spotify.com/v1/tracks/4WqmLzZbrJpD9saWURAFQW,https://api.spotify.com/v1/audio-analysis/4WqmLzZbrJpD9saWURAFQW,208064,4
0.632,0.242,4,-12.86,0,0.0328,0.723,1.08e-06,0.166,0.0591,146.084,audio_features,3eJEKg6u2VlupdQWXVEcGP,spotify:track:3eJEKg6u2VlupdQWXVEcGP,https://api.spotify.com/v1/tracks/3eJEKg6u2VlupdQWXVEcGP,https://api.spotify.com/v1/audio-analysis/3eJEKg6u2VlupdQWXVEcGP,186223,4
0.906,0.596,0,-5.88,0,0.243,0.0578,0.0,0.109,0.701,144.038,audio_features,0yFvWTLs3iIwDbc91noXGT,spotify:track:0yFvWTLs3iIwDbc91noXGT,https://api.spotify.com/v1/tracks/0yFvWTLs3iIwDbc91noXGT,https://api.spotify.com/v1/audio-analysis/0yFvWTLs3iIwDbc91noXGT,226846,4
0.717,0.493,5,-7.146,0,0.265,0.00578,0.0,0.156,0.258,139.833,audio_features,6B9PQ1aFKZcwSIJP7ljUuj,spotify:track:6B9PQ1aFKZcwSIJP7ljUuj,https://api.spotify.com/v1/tracks/6B9PQ1aFKZcwSIJP7ljUuj,https://api.spotify.com/v1/audio-analysis/6B9PQ1aFKZcwSIJP7ljUuj,123573,4
0.628,0.0173,11,-28.408,0,0.0387,0.995,0.909,0.153,0.498,64.009,audio_features,1yixVLztI1m7Uax4WKKGGe,spotify:track:1yixVLztI1m7Uax4WKKGGe,https://api.spotify.com/v1/tracks/1yixVLztI1m7Uax4WKKGGe,https://api.spotify.com/v1/audio-analysis/1yixVLztI1m7Uax4WKKGGe,178155,4
0.575,0.481,9,-6.278,1,0.0296,0.669,8.19e-05,0.0935,0.699,179.454,audio_features,72fUNz1kLd6eQUc2VoHv8J,spotify:track:72fUNz1kLd6eQUc2VoHv8J,https://api.spotify.com/v1/tracks/72fUNz1kLd6eQUc2VoHv8J,https://api.spotify.com/v1/audio-analysis/72fUNz1kLd6eQUc2VoHv8J,251147,4
0.688,0.33,9,-14.68,1,0.032,0.57,0.000123,0.309,0.932,114.877,audio_features,6toouhNKIv3Gb67qQVvh54,spotify:track:6toouhNKIv3Gb67qQVvh54,https://api.spotify.com/v1/tracks/6toouhNKIv3Gb67qQVvh54,https://api.spotify.com/v1/audio-analysis/6toouhNKIv3Gb67qQVvh54,170945,4
0.782,0.706,7,-4.337,0,0.19,0.0941,0.000208,0.115,0.855,173.899,audio_features,2btKz4s1XrMn5VHe7xZJpi,spotify:track:2btKz4s1XrMn5VHe7xZJpi,https://api.spotify.com/v1/tracks/2btKz4s1XrMn5VHe7xZJpi,https://api.spotify.com/v1/audio-analysis/2btKz4s1XrMn5VHe7xZJpi,212907,4
0.807,0.693,11,-5.056,1,0.0481,0.0504,7.75e-06,0.0762,0.142,127.035,audio_features,0lwkTJnLBVWvEnxtku7Msy,spotify:track:0lwkTJnLBVWvEnxtku7Msy,https://api.spotify.com/v1/tracks/0lwkTJnLBVWvEnxtku7Msy,https://api.spotify.com/v1/audio-analysis/0lwkTJnLBVWvEnxtku7Msy,218280,4
0.773,0.602,0,-6.777,1,0.173,0.424,0.0,0.125,0.553,82.055,audio_features,0oPpchtgx4hZ2J246g5mqn,spotify:track:0oPpchtgx4hZ2J246g5mqn,https://api.spotify.com/v1/tracks/0oPpchtgx4hZ2J246g5mqn,https://api.spotify.com/v1/audio-analysis/0oPpchtgx4hZ2J246g5mqn,141166,4
0.908,0.388,4,-7.659,0,0.0553,0.443,2.26e-06,0.135,0.197,104.944,audio_features,4evavy6jvqMtrdMgp9fdCz,spotify:track:4evavy6jvqMtrdMgp9fdCz,https://api.spotify.com/v1/tracks/4evavy6jvqMtrdMgp9fdCz,https://api.spotify.com/v1/audio-analysis/4evavy6jvqMtrdMgp9fdCz,205458,4
0.732,0.387,10,-8.47,0,0.0741,0.0493,0.0,0.141,0.242,157.875,audio_features,591ks2A0o7ratTpiRdI7M6,spotify:track:591ks2A0o7ratTpiRdI7M6,https://api.spotify.com/v1/tracks/591ks2A0o7ratTpiRdI7M6,https://api.spotify.com/v1/audio-analysis/591ks2A0o7ratTpiRdI7M6,159670,3
0.674,0.873,1,-4.256,1,0.0285,0.0482,0.0,0.18,0.946,115.01,audio_features,4iy69rTUn8cAY8Q8q9vfOw,spotify:track:4iy69rTUn8cAY8Q8q9vfOw,https://api.spotify.com/v1/tracks/4iy69rTUn8cAY8Q8q9vfOw,https://api.spotify.com/v1/audio-analysis/4iy69rTUn8cAY8Q8q9vfOw,167760,4
0.357,0.425,5,-7.301,1,0.0333,0.584,0.0,0.322,0.27,102.078,audio_features,4xqrdfXkTW4T0RauPLv3WA,spotify:track:4xqrdfXkTW4T0RauPLv3WA,https://api.spotify.com/v1/tracks/4xqrdfXkTW4T0RauPLv3WA,https://api.spotify.com/v1/audio-analysis/4xqrdfXkTW4T0RauPLv3WA,198040,3
0.844,0.578,4,-4.948,0,0.39,0.343,0.0,0.111,0.472,158.053,audio_features,10Q8MUbClwI67RynwQEydr,spotify:track:10Q8MUbClwI67RynwQEydr,https://api.spotify.com/v1/tracks/10Q8MUbClwI67RynwQEydr,https://api.spotify.com/v1/audio-analysis/10Q8MUbClwI67RynwQEydr,269084,4
0.401,0.266,0,-8.268,1,0.0339,0.467,0.0,0.235,0.115,140.001,audio_features,1q8FRH0aHY1M3GDR9oCUZT,spotify:track:1q8FRH0aHY1M3GDR9oCUZT,https://api.spotify.com/v1/tracks/1q8FRH0aHY1M3GDR9oCUZT,https://api.spotify.com/v1/audio-analysis/1q8FRH0aHY1M3GDR9oCUZT,239212,3
0.701,0.668,5,-7.287,0,0.0516,0.0916,2.09e-06,0.111,0.553,82.978,audio_features,1bRjwdtScY2eMe9uMmsOkG,spotify:track:1bRjwdtScY2eMe9uMmsOkG,https://api.spotify.com/v1/tracks/1bRjwdtScY2eMe9uMmsOkG,https://api.spotify.com/v1/audio-analysis/1bRjwdtScY2eMe9uMmsOkG,176787,4
0.835,0.754,1,-7.182,1,0.318,0.451,0.0,0.107,0.83,144.115,audio_features,58YBY8OiX56vQhcHUgul9m,spotify:track:58YBY8OiX56vQhcHUgul9m,https://api.spotify.com/v1/tracks/58YBY8OiX56vQhcHUgul9m,https://api.spotify.com/v1/audio-analysis/58YBY8OiX56vQhcHUgul9m,200130,4
0.851,0.541,0,-6.825,1,0.0505,0.568,0.0,0.13,0.448,124.959,audio_features,6FRLCMO5TUHTexlWo8ym1W,spotify:track:6FRLCMO5TUHTexlWo8ym1W,https://api.spotify.com/v1/tracks/6FRLCMO5TUHTexlWo8ym1W,https://api.spotify.com/v1/audio-analysis/6FRLCMO5TUHTexlWo8ym1W,235545,4
0.944,0.716,2,-4.945,1,0.15,0.00668,0.0,0.0501,0.681,99.007,audio_features,5vU53TPzhzovjUL0oXoxZp,spotify:track:5vU53TPzhzovjUL0oXoxZp,https://api.spotify.com/v1/tracks/5vU53TPzhzovjUL0oXoxZp,https://api.spotify.com/v1/audio-analysis/5vU53TPzhzovjUL0oXoxZp,169973,4
0.856,0.519,2,-8.25,1,0.0799,0.143,0.0,0.152,0.433,118.021,audio_features,3UfpqCUS9euaswAOot4irW,spotify:track:3UfpqCUS9euaswAOot4irW,https://api.spotify.com/v1/tracks/3UfpqCUS9euaswAOot4irW,https://api.spotify.com/v1/audio-analysis/3UfpqCUS9euaswAOot4irW,170847,4
0.721,0.265,0,-16.409,1,0.147,0.517,0.000118,0.0965,0.555,114.093,audio_features,3ICELOX0JDLF4DHIx7ooOL,spotify:track:3ICELOX0JDLF4DHIx7ooOL,https://api.spotify.com/v1/tracks/3ICELOX0JDLF4DHIx7ooOL,https://api.spotify.com/v1/audio-analysis/3ICELOX0JDLF4DHIx7ooOL,102221,4
0.84,0.649,4,-6.096,0,0.339,0.0403,0.0,0.113,0.628,86.028,audio_features,26YyJd9xQiuxF8RJZI7gqJ,spotify:track:26YyJd9xQiuxF8RJZI7gqJ,https://api.spotify.com/v1/tracks/26YyJd9xQiuxF8RJZI7gqJ,https://api.spotify.com/v1/audio-analysis/26YyJd9xQiuxF8RJZI7gqJ,192240,4
0.747,0.441,6,-12.567,0,0.0448,0.000262,0.778,0.0521,0.454,139.99,audio_features,1T80tOrsKxHIriNg4LfHfy,spotify:track:1T80tOrsKxHIriNg4LfHfy,https://api.spotify.com/v1/tracks/1T80tOrsKxHIriNg4LfHfy,https://api.spotify.com/v1/audio-analysis/1T80tOrsKxHIriNg4LfHfy,210742,4
0.442,0.0761,10,-16.593,0,0.0687,0.794,0.948,0.109,0.099,184.816,audio_features,7C2kGHMg10DfC3pAQd9m21,spotify:track:7C2kGHMg10DfC3pAQd9m21,https://api.spotify.com/v1/tracks/7C2kGHMg10DfC3pAQd9m21,https://api.spotify.com/v1/audio-analysis/7C2kGHMg10DfC3pAQd9m21,157963,4
0.858,0.325,4,-12.996,1,0.0589,0.00279,0.000503,0.108,0.701,131.925,audio_features,0PqDeFBNZU3jdQisIMuk9n,spotify:track:0PqDeFBNZU3jdQisIMuk9n,https://api.spotify.com/v1/tracks/0PqDeFBNZU3jdQisIMuk9n,https://api.spotify.com/v1/audio-analysis/0PqDeFBNZU3jdQisIMuk9n,216477,4
0.727,0.53,8,-7.296,1,0.0703,0.159,0.0,0.105,0.43,139.996,audio_features,5kS3Kw2elRTrodnsyQuhvI,spotify:track:5kS3Kw2elRTrodnsyQuhvI,https://api.spotify.com/v1/tracks/5kS3Kw2elRTrodnsyQuhvI,https://api.spotify.com/v1/audio-analysis/5kS3Kw2elRTrodnsyQuhvI,196898,4
0.848,0.663,8,-5.606,0,0.245,0.523,0.0,0.108,0.333,133.993,audio_features,4pdgV8qr9Oytcv6thCdiIZ,spotify:track:4pdgV8qr9Oytcv6thCdiIZ,https://api.spotify.com/v1/tracks/4pdgV8qr9Oytcv6thCdiIZ,https://api.spotify.com/v1/audio-analysis/4pdgV8qr9Oytcv6thCdiIZ,255413,4
0.223,0.167,0,-17.169,1,0.0388,0.907,0.825,0.131,0.123,135.675,audio_features,6GOO9nEWd13Z12hPMljNZG,spotify:track:6GOO9nEWd13Z12hPMljNZG,https://api.spotify.com/v1/tracks/6GOO9nEWd13Z12hPMljNZG,https://api.spotify.com/v1/audio-analysis/6GOO9nEWd13Z12hPMljNZG,159640,3
0.543,0.468,11,-6.608,1,0.0333,0.383,0.617,0.0551,0.759,78.288,audio_features,6Oven5M5CQQV968msl9tjW,spotify:track:6Oven5M5CQQV968msl9tjW,https://api.spotify.com/v1/tracks/6Oven5M5CQQV968msl9tjW,https://api.spotify.com/v1/audio-analysis/6Oven5M5CQQV968msl9tjW,218059,4
0.751,0.713,5,-5.846,0,0.0654,0.0246,2.74e-05,0.157,0.474,102.005,audio_features,0ZERGmkfuDSrLaIzEGFdiH,spotify:track:0ZERGmkfuDSrLaIzEGFdiH,https://api.spotify.com/v1/tracks/0ZERGmkfuDSrLaIzEGFdiH,https://api.spotify.com/v1/audio-analysis/0ZERGmkfuDSrLaIzEGFdiH,187095,4
0.623,0.927,2,-2.869,1,0.0761,0.0015,0.00123,0.0972,0.459,103.987,audio_features,6FqS20S6qXlbL3o2htqszT,spotify:track:6FqS20S6qXlbL3o2htqszT,https://api.spotify.com/v1/tracks/6FqS20S6qXlbL3o2htqszT,https://api.spotify.com/v1/audio-analysis/6FqS20S6qXlbL3o2htqszT,170769,4
0.65,0.697,0,-9.582,0,0.272,0.13,0.0,0.862,0.551,99.771,audio_features,6X9DNG2WR3IclfneGurU0T,spotify:track:6X9DNG2WR3IclfneGurU0T,https://api.spotify.com/v1/tracks/6X9DNG2WR3IclfneGurU0T,https://api.spotify.com/v1/audio-analysis/6X9DNG2WR3IclfneGurU0T,190500,4
0.671,0.65,6,-7.687,1,0.0665,0.198,0.0057,0.6,0.323,91.961,audio_features,3XRosKfSgFSDIb6YVpApIl,spotify:track:3XRosKfSgFSDIb6YVpApIl,https://api.spotify.com/v1/tracks/3XRosKfSgFSDIb6YVpApIl,https://api.spotify.com/v1/audio-analysis/3XRosKfSgFSDIb6YVpApIl,250707,4
0.277,0.135,7,-14.338,1,0.0307,0.958,0.047,0.103,0.129,80.243,audio_features,3Iev01vjk4AQP2AU36wNvU,spotify:track:3Iev01vjk4AQP2AU36wNvU,https://api.spotify.com/v1/tracks/3Iev01vjk4AQP2AU36wNvU,https://api.spotify.com/v1/audio-analysis/3Iev01vjk4AQP2AU36wNvU,230060,3
0.685,0.466,0,-9.074,1,0.0304,0.794,2.06e-06,0.0915,0.353,79.936,audio_features,0W4Kpfp1w2xkY3PrV714B7,spotify:track:0W4Kpfp1w2xkY3PrV714B7,https://api.spotify.com/v1/tracks/0W4Kpfp1w2xkY3PrV714B7,https://api.spotify.com/v1/audio-analysis/0W4Kpfp1w2xkY3PrV714B7,163133,4
0.624,0.745,6,-2.936,1,0.0627,0.144,0.0,0.257,0.493,99.972,audio_features,5r2kpjTJlJouxpESA1xEEY,spotify:track:5r2kpjTJlJouxpESA1xEEY,https://api.spotify.com/v1/tracks/5r2kpjTJlJouxpESA1xEEY,https://api.spotify.com/v1/audio-analysis/5r2kpjTJlJouxpESA1xEEY,182265,4
0.733,0.565,0,-8.515,1,0.0367,0.0621,0.000324,0.104,0.35,120.006,audio_features,6V1rIKVh9aOzEW2Cq9kOFl,spotify:track:6V1rIKVh9aOzEW2Cq9kOFl,https://api.spotify.com/v1/tracks/6V1rIKVh9aOzEW2Cq9kOFl,https://api.spotify.com/v1/audio-analysis/6V1rIKVh9aOzEW2Cq9kOFl,213707,4
